Month,Year,Rainfall
JAN,1966,1.9
FEB,1966,0.5
MAR,1966,1.4
APR,1966,2.1
MAY,1966,81.5
JUN,1966,83.8
JUL,1966,315
AUG,1966,94
SEP,1966,149
OCT,1966,14.5
NOV,1966,82.6
DEC,1966,11.2
JAN,1967,0
FEB,1967,0.1
MAR,1967,4.7
APR,1967,13.3
MAY,1967,7.8
JUN,1967,130.4
JUL,1967,367.4
AUG,1967,139
SEP,1967,146.7
OCT,1967,43.1
NOV,1967,2.1
DEC,1967,58.6
JAN,1968,1.6
FEB,1968,3.6
MAR,1968,9.4
APR,1968,11.2
MAY,1968,2.5
JUN,1968,95.4
JUL,1968,238.9
AUG,1968,213.3
SEP,1968,172.1
OCT,1968,60.6
NOV,1968,15.1
DEC,1968,0.3
JAN,1969,0.2
FEB,1969,0
MAR,1969,1.4
APR,1969,5.8
MAY,1969,4
JUN,1969,140.1
JUL,1969,307.1
AUG,1969,248.3
SEP,1969,234
OCT,1969,20.1
NOV,1969,22.3
DEC,1969,0.9
JAN,1970,1
FEB,1970,0
MAR,1970,0.6
APR,1970,17.9
MAY,1970,39.1
JUN,1970,195.4
JUL,1970,200.1
AUG,1970,254.9
SEP,1970,161.3
OCT,1970,70.9
NOV,1970,0
DEC,1970,0
JAN,1971,0
FEB,1971,0
MAR,1971,0.1
APR,1971,3.8
MAY,1971,43.3
JUN,1971,155.6
JUL,1971,124.9
AUG,1971,204
SEP,1971,185.6
OCT,1971,56
NOV,1971,0
DEC,1971,0
JAN,1972,0
FEB,1972,0.2
MAR,1972,0
APR,1972,4
MAY,1972,13.8
JUN,1972,90.4
JUL,1972,195.1
AUG,1972,99.3
SEP,1972,88.1
OCT,1972,7.3
NOV,1972,21.6
DEC,1972,0.1
JAN,1973,0
FEB,1973,3
MAR,1973,1.8
APR,1973,3.2
MAY,1973,10.1
JUN,1973,124.7
JUL,1973,312
AUG,1973,243.9
SEP,1973,172.8
OCT,1973,104.8
NOV,1973,3.9
DEC,1973,0.4
JAN,1974,0
FEB,1974,0.1
MAR,1974,2.5
APR,1974,14.6
MAY,1974,60.9
JUN,1974,77.5
JUL,1974,217.9
AUG,1974,184.7
SEP,1974,201.5
OCT,1974,152
NOV,1974,0.1
DEC,1974,0
JAN,1975,0.4
FEB,1975,1.1
MAR,1975,0.1
APR,1975,1
MAY,1975,15.4
JUN,1975,165.6
JUL,1975,228
AUG,1975,223.2
SEP,1975,242.8
OCT,1975,158.3
NOV,1975,4.8
DEC,1975,0
JAN,1976,0.1
FEB,1976,0
MAR,1976,6
APR,1976,3.4
MAY,1976,3.3
JUN,1976,283.6
JUL,1976,315.6
AUG,1976,240.8
SEP,1976,87.7
OCT,1976,14.3
NOV,1976,68.9
DEC,1976,2.2
JAN,1977,0
FEB,1977,0.1
MAR,1977,7.1
APR,1977,9.9
MAY,1977,31.3
JUN,1977,209
JUL,1977,262.5
AUG,1977,150.4
SEP,1977,94.6
OCT,1977,64.4
NOV,1977,112.1
DEC,1977,5.7
JAN,1978,0.7
FEB,1978,10.8
MAR,1978,4.6
APR,1978,22.2
MAY,1978,33.1
JUN,1978,174.2
JUL,1978,179.6
AUG,1978,211.8
SEP,1978,124.1
OCT,1978,57
NOV,1978,63.5
DEC,1978,2.1
JAN,1979,3.5
FEB,1979,1.8
MAR,1979,5.3
APR,1979,1
MAY,1979,7.1
JUN,1979,129.7
JUL,1979,194.5
AUG,1979,299
SEP,1979,249.9
OCT,1979,46
NOV,1979,88.4
DEC,1979,0.5
JAN,1980,0
FEB,1980,0
MAR,1980,1.5
APR,1980,16.1
MAY,1980,8.6
JUN,1980,279.2
JUL,1980,197.4
AUG,1980,286.6
SEP,1980,89.2
OCT,1980,14.7
NOV,1980,29.8
DEC,1980,16.4
JAN,1981,10.5
FEB,1981,0
MAR,1981,3.7
APR,1981,6.8
MAY,1981,7.7
JUN,1981,135.9
JUL,1981,248.9
AUG,1981,188.6
SEP,1981,253.7
OCT,1981,56.8
NOV,1981,11
DEC,1981,6.2
JAN,1982,2.1
FEB,1982,0.2
MAR,1982,0.2
APR,1982,6.3
MAY,1982,33.8
JUN,1982,114.6
JUL,1982,187.7
AUG,1982,186.6
SEP,1982,119.5
OCT,1982,55.2
NOV,1982,45.8
DEC,1982,0
JAN,1983,0.1
FEB,1983,1.4
MAR,1983,0
APR,1983,0
MAY,1983,2.8
JUN,1983,125.3
JUL,1983,218.1
AUG,1983,259.4
SEP,1983,263
OCT,1983,43.2
NOV,1983,2.5
DEC,1983,2.8
JAN,1984,0.6
FEB,1984,11.2
MAR,1984,3.7
APR,1984,4.6
MAY,1984,0.6
JUN,1984,109.6
JUL,1984,260.8
AUG,1984,140
SEP,1984,133.2
OCT,1984,109.1
NOV,1984,4.7
DEC,1984,1.7
JAN,1985,2.6
FEB,1985,0.2
MAR,1985,2.3
APR,1985,9.1
MAY,1985,12.3
JUN,1985,118.7
JUL,1985,189.5
AUG,1985,145.1
SEP,1985,63.5
OCT,1985,107.3
NOV,1985,5.4
DEC,1985,0
JAN,1986,1.6
FEB,1986,2.7
MAR,1986,0.3
APR,1986,2.4
MAY,1986,8.6
JUN,1986,200.8
JUL,1986,126.1
AUG,1986,157.9
SEP,1986,101
OCT,1986,8.9
NOV,1986,19.4
DEC,1986,14.6
JAN,1987,1.7
FEB,1987,3.9
MAR,1987,2.5
APR,1987,4
MAY,1987,36.6
JUN,1987,130.3
JUL,1987,166.7
AUG,1987,226.9
SEP,1987,63.5
OCT,1987,98.8
NOV,1987,38
DEC,1987,34.6
JAN,1988,0
FEB,1988,0.1
MAR,1988,0.1
APR,1988,18.8
MAY,1988,7.6
JUN,1988,111
JUL,1988,314.1
AUG,1988,165.7
SEP,1988,324.8
OCT,1988,27.5
NOV,1988,1.9
DEC,1988,4.9
JAN,1989,0
FEB,1989,0
MAR,1989,16.3
APR,1989,3.3
MAY,1989,11.8
JUN,1989,153.5
JUL,1989,271.9
AUG,1989,152.1
SEP,1989,181.6
