Month,Year,Rainfall
NOV,1934,240.2
DEC,1934,46.1
JAN,1935,6.6
FEB,1935,0
MAR,1935,0.5
APR,1935,133.6
MAY,1935,726.8
JUN,1935,374.1
JUL,1935,368.7
AUG,1935,411.6
SEP,1935,578.9
OCT,1935,182.4
NOV,1935,275.4
DEC,1935,95.4
JAN,1936,16.5
FEB,1936,15.3
MAR,1936,116.5
APR,1936,43.081711690174586
MAY,1936,194.3
JUN,1936,498.3
JUL,1936,664.8
AUG,1936,562.9
SEP,1936,383.8
OCT,1936,174.9
NOV,1936,199.2
DEC,1936,212.2
JAN,1937,21.6
FEB,1937,10.7
MAR,1937,0
APR,1937,112
MAY,1937,330.5
JUN,1937,732.8
JUL,1937,449.5
AUG,1937,332
SEP,1937,349.5
OCT,1937,383.3
NOV,1937,251.7
DEC,1937,617.5
JAN,1938,13.4
FEB,1938,57.2
MAR,1938,50.5
APR,1938,101.6
MAY,1938,368.9
JUN,1938,668.6
JUL,1938,318.2
AUG,1938,397.1
SEP,1938,546.7
OCT,1938,318.4
NOV,1938,316.3
DEC,1938,107.5
JAN,1939,54.1
FEB,1939,1.5
MAR,1939,16.1
APR,1939,77.3
MAY,1939,480.5
JUN,1939,541
JUL,1939,335.6
AUG,1939,202.8
SEP,1939,512.5
OCT,1939,263.9
NOV,1939,165.9
DEC,1939,131.3
JAN,1940,0.5
FEB,1940,2.8
MAR,1940,59.4
APR,1940,0
MAY,1940,320.7
JUN,1940,335.4
JUL,1940,268.1
AUG,1940,889.2
SEP,1940,477.5
OCT,1940,114.1
NOV,1940,221
DEC,1940,318.8
JAN,1941,0
FEB,1941,12.8
MAR,1941,0
APR,1941,77.8
MAY,1941,251.9
JUN,1941,497
JUL,1941,302.5
AUG,1941,311.9
SEP,1941,516
OCT,1941,382.8
NOV,1941,266
DEC,1941,279.5
JAN,1942,39.2
FEB,1942,7.4
MAR,1942,27.39550346806984
APR,1942,43.081711690174586
MAY,1942,85.6465105162525
JUN,1942,230.04770444763244
JUL,1942,347.0637799043057
AUG,1942,289.7621563471191
SEP,1942,197.3118631906246
OCT,1942,95.31471291866043
NOV,1942,39.49068486590035
DEC,1942,18.93485755326786
JAN,1946,84.4
FEB,1946,3.6
MAR,1946,21.1
APR,1946,135.2
MAY,1946,309.1
JUN,1946,535.9
JUL,1946,189
AUG,1946,367.4
SEP,1946,478.3
OCT,1946,276.9
NOV,1946,146.9
DEC,1946,243.8
JAN,1947,25.1
FEB,1947,111.1
MAR,1947,63.2
APR,1947,127.7
MAY,1947,206.3
JUN,1947,965.6
JUL,1947,490
AUG,1947,293.7
SEP,1947,197.3118631906246
OCT,1947,376
NOV,1947,67.5
DEC,1947,168.6
JAN,1949,0
FEB,1949,56.4
MAR,1949,0
APR,1949,166.5
MAY,1949,405.8
JUN,1949,658.4
JUL,1949,743.3
AUG,1949,404
SEP,1949,627.5
OCT,1949,339.6
NOV,1949,81.1
DEC,1949,7
JAN,1950,0.8
FEB,1950,0
MAR,1950,0
APR,1950,95.5
MAY,1950,264.2
JUN,1950,369.9
JUL,1950,366.7
AUG,1950,347.3
SEP,1950,494.5
OCT,1950,224.6
NOV,1950,89.3
DEC,1950,169.4
JAN,1951,82.7
FEB,1951,7.2
MAR,1951,0
APR,1951,45.4
MAY,1951,259
JUN,1951,619.9
JUL,1951,665.3
AUG,1951,101.3
SEP,1951,360.9
OCT,1951,489
NOV,1951,209.6
DEC,1951,434.8
JAN,1952,0
FEB,1952,0.8
MAR,1952,69.7
APR,1952,39.4
MAY,1952,452.9
JUN,1952,657.7
JUL,1952,385.5
AUG,1952,541.3
SEP,1952,240.3
OCT,1952,315.6
NOV,1952,287.5
DEC,1952,89.2
JAN,1953,56
FEB,1953,65.3
MAR,1953,20.1
APR,1953,159.4
MAY,1953,241.1
JUN,1953,549.9
JUL,1953,444.4
AUG,1953,262.8
SEP,1953,370.1
OCT,1953,243.6
NOV,1953,246
DEC,1953,63.3
JAN,1954,83.8
FEB,1954,2.1
MAR,1954,34.3
APR,1954,58
MAY,1954,394.7
JUN,1954,539.4
JUL,1954,510.8
AUG,1954,605.4
SEP,1954,763.8
OCT,1954,247.2
NOV,1954,84.8
DEC,1954,124.7
JAN,1955,57.3
FEB,1955,28.2
MAR,1955,9.9
APR,1955,68.8
MAY,1955,663.6
JUN,1955,651.1
JUL,1955,298.4
AUG,1955,356.9
SEP,1955,341.8
OCT,1955,466.5
NOV,1955,362.9
DEC,1955,44.2
JAN,1956,49.2
FEB,1956,77.2
MAR,1956,33.8
APR,1956,130.3
MAY,1956,491.8
JUN,1956,343.1
JUL,1956,468.4
AUG,1956,467.7
SEP,1956,325.1
OCT,1956,458.7
NOV,1956,164.1
DEC,1956,70.5
JAN,1957,28
FEB,1957,19.3
MAR,1957,4.6
APR,1957,19
MAY,1957,142.4
JUN,1957,741.9
JUL,1957,316.2
AUG,1957,421.3
SEP,1957,354.3
OCT,1957,299.7
NOV,1957,88.6
DEC,1957,71.9
JAN,1958,22.9
FEB,1958,14.3
MAR,1958,30.4
APR,1958,24.6
MAY,1958,355.1
JUN,1958,530.7
JUL,1958,440.7
AUG,1958,388.4
SEP,1958,350.6
OCT,1958,265.2
NOV,1958,313.8
DEC,1958,70.7
JAN,1959,10.1
FEB,1959,1.8
MAR,1959,31.3
APR,1959,86.7
MAY,1959,238.1
JUN,1959,455.7
JUL,1959,817.1
AUG,1959,409.3
SEP,1959,589.6
OCT,1959,332.7
NOV,1959,242.5
DEC,1959,128.5
JAN,1960,104.2
FEB,1960,72.4
MAR,1960,12.1
APR,1960,53.5
MAY,1960,535.4
JUN,1960,541.5
JUL,1960,308.4
AUG,1960,270.7
SEP,1960,442.4
OCT,1960,400
NOV,1960,191.7
DEC,1960,92.8
JAN,1961,82.1
FEB,1961,99.4
MAR,1961,33.2
APR,1961,88.1
MAY,1961,973.1
JUN,1961,383.3
JUL,1961,304.9
AUG,1961,557.1
SEP,1961,612
OCT,1961,379.9
NOV,1961,280.6
DEC,1961,144.5
JAN,1962,152.4
FEB,1962,14.9
MAR,1962,17.3
APR,1962,46.4
MAY,1962,310.4
JUN,1962,367.7
JUL,1962,409.1
AUG,1962,420.6
SEP,1962,474.5
OCT,1962,259.8
NOV,1962,101.7
DEC,1962,384.9
JAN,1963,79.9
FEB,1963,26.8
MAR,1963,7.4
APR,1963,69.5
MAY,1963,259.9
JUN,1963,434.7
JUL,1963,303.3
AUG,1963,601.2
SEP,1963,614.3
OCT,1963,295.5
NOV,1963,109.3
DEC,1963,179.9
JAN,1964,65.5
FEB,1964,21.9
MAR,1964,3.1
APR,1964,18.1
MAY,1964,530.6
JUN,1964,465.3
JUL,1964,287.3
AUG,1964,472.1
