Month,Year,Rainfall
MAY,1956,2.4
JUN,1956,50.8
JUL,1956,239.1
AUG,1956,159.5
SEP,1956,19.5
OCT,1956,131.3
NOV,1956,4.4
DEC,1956,0.6
JAN,1957,53.2
FEB,1957,0.2
MAR,1957,28.9
APR,1957,2.8
MAY,1957,6.9
JUN,1957,24.4
JUL,1957,190.6
AUG,1957,101.6
SEP,1957,149.6
OCT,1957,26.6
NOV,1957,7.7
DEC,1957,24.7
JAN,1958,4.1
FEB,1958,0.7
MAR,1958,5.4
APR,1958,1.9
MAY,1958,4.4
JUN,1958,17
JUL,1958,150
AUG,1958,182.7
SEP,1958,273.4
OCT,1958,21.8
NOV,1958,1
DEC,1958,10.6
JAN,1959,28.4
FEB,1959,8
MAR,1959,3.8
APR,1959,0.4
MAY,1959,13.2
JUN,1959,25.3
JUL,1959,103.8
AUG,1959,163.8
SEP,1959,102.8
OCT,1959,16.1
NOV,1959,19.3
DEC,1959,0.1
JAN,1960,11.3
FEB,1960,0
MAR,1960,24.4
APR,1960,4.2
MAY,1960,1.3
JUN,1960,33.1
JUL,1960,249.9
AUG,1960,339
SEP,1960,15.6
OCT,1960,35.2
NOV,1960,0
DEC,1960,8.9
JAN,1961,40.2
FEB,1961,29.9
MAR,1961,0.4
APR,1961,4.6
MAY,1961,11
JUN,1961,46.2
JUL,1961,150.1
AUG,1961,251.4
SEP,1961,52.4
OCT,1961,25.8
NOV,1961,6.6
DEC,1961,9.2
JAN,1962,21.1
FEB,1962,10.4
MAR,1962,7.7
APR,1962,1.3
MAY,1962,1.5
JUN,1962,14
JUL,1962,144.7
AUG,1962,111.5
SEP,1962,189.4
OCT,1962,0
NOV,1962,2.9
DEC,1962,6.5
JAN,1963,3.1
FEB,1963,4.1
MAR,1963,4.4
APR,1963,2
MAY,1963,3.9
JUN,1963,40.7
JUL,1963,55.3
AUG,1963,307.6
SEP,1963,85.3
OCT,1963,0
NOV,1963,9
DEC,1963,6.3
JAN,1964,4.7
FEB,1964,1.5
MAR,1964,0.9
APR,1964,0.4
MAY,1964,14.6
JUN,1964,8.8
JUL,1964,370.7
AUG,1964,191.5
SEP,1964,111.2
OCT,1964,0.6
NOV,1964,0.1
DEC,1964,6
JAN,1965,6.2
FEB,1965,11.5
MAR,1965,7.3
APR,1965,8.6
MAY,1965,20.4
JUN,1965,2.1
JUL,1965,120.3
AUG,1965,133.3
SEP,1965,60.9
OCT,1965,11
NOV,1965,0.1
DEC,1965,0.2
JAN,1966,3.3
FEB,1966,34
MAR,1966,6.7
APR,1966,1.7
MAY,1966,45.3
JUN,1966,128.9
JUL,1966,98.2
AUG,1966,312.8
SEP,1966,69.1
OCT,1966,6.7
NOV,1966,1
DEC,1966,0.2
JAN,1967,0
FEB,1967,2.4
MAR,1967,43.4
APR,1967,0.9
MAY,1967,13
JUN,1967,33.1
JUL,1967,224.3
AUG,1967,336
SEP,1967,96.3
