Month,Year,Rainfall
NOV,1941,74.3
DEC,1941,0.4
JAN,1942,1.2
FEB,1942,16.7
MAR,1942,14.7
APR,1942,52
MAY,1942,64.2
JUN,1942,144.5
JUL,1942,374.9
AUG,1942,406.9
SEP,1942,384.1
OCT,1942,142.6
NOV,1942,13.9
DEC,1942,0
JAN,1943,39.4
FEB,1943,25.7
MAR,1943,16.9
APR,1943,85.4
MAY,1943,53.6
JUN,1943,209.5
JUL,1943,418.5
AUG,1943,320.5
SEP,1943,186.8
OCT,1943,90
NOV,1943,0
DEC,1943,0
JAN,1944,60
FEB,1944,24.4
MAR,1944,40.2
APR,1944,44.8
MAY,1944,36.1
JUN,1944,147.5
JUL,1944,349.8
AUG,1944,477.4
SEP,1944,147
OCT,1944,79.1
NOV,1944,0.1
DEC,1944,0
JAN,1945,18
FEB,1945,13.6
MAR,1945,5.1
APR,1945,75.7
MAY,1945,110.2
JUN,1945,196.2
JUL,1945,196.3
AUG,1945,213.2
SEP,1945,198.6
OCT,1945,244.2
NOV,1945,0.1
DEC,1945,0.3
JAN,1946,0
FEB,1946,4.2
MAR,1946,11.3
APR,1946,131.5
MAY,1946,117.6
JUN,1946,247.4
JUL,1946,297.4
AUG,1946,374.2
SEP,1946,305.3
OCT,1946,196.8
NOV,1946,28.3
DEC,1946,0.2
JAN,1947,3.4
FEB,1947,13.1
MAR,1947,43.3
APR,1947,18.4
MAY,1947,104
JUN,1947,172.7
JUL,1947,348.9
AUG,1947,292
SEP,1947,237.4
OCT,1947,95.9
NOV,1947,0.5
DEC,1947,33.5
JAN,1948,13.2
FEB,1948,44.9
MAR,1948,48.4
APR,1948,52.6
MAY,1948,135.9
JUN,1948,200.4
JUL,1948,268.4
AUG,1948,323.6
SEP,1948,214.3
OCT,1948,116.7
NOV,1948,113.6
DEC,1948,0
JAN,1949,6.8
FEB,1949,3
MAR,1949,33.5
APR,1949,114.7
MAY,1949,188.9
JUN,1949,214.5
JUL,1949,325
AUG,1949,285.5
SEP,1949,209.8
OCT,1949,110.5
NOV,1949,1.3
DEC,1949,0
JAN,1950,0
FEB,1950,6.5
MAR,1950,25.9
APR,1950,14.1
MAY,1950,101.2
JUN,1950,371.1
JUL,1950,338.8
AUG,1950,373.3
SEP,1950,176.4
OCT,1950,93.3
NOV,1950,115.2
DEC,1950,0
JAN,1951,0
FEB,1951,0.4
MAR,1951,62.1
APR,1951,13.1
MAY,1951,67.4
JUN,1951,180.7
JUL,1951,253.5
AUG,1951,260.3
SEP,1951,200.1
OCT,1951,140
NOV,1951,36
DEC,1951,0.4
JAN,1952,0.3
FEB,1952,1.1
MAR,1952,23.3
