Month,Year,Rainfall
FEB,1986,40.5
MAR,1986,2.5
APR,1986,0.2
MAY,1986,5.3
JUN,1986,129.8
JUL,1986,470.6
AUG,1986,237.5
SEP,1986,33.4
OCT,1986,6.5
NOV,1986,0.1
DEC,1986,1.2
JAN,1987,25.7
FEB,1987,13.2
MAR,1987,0.6
APR,1987,0
MAY,1987,7.1
JUN,1987,74.3
JUL,1987,144.2
AUG,1987,362.7
SEP,1987,77.7
OCT,1987,55.1
NOV,1987,8.1
DEC,1987,15.3
JAN,1988,3.5
FEB,1988,0.6
MAR,1988,2.2
APR,1988,5.1
MAY,1988,4.7
JUN,1988,136
JUL,1988,313.6
AUG,1988,278.9
SEP,1988,146.5
OCT,1988,59.5
NOV,1988,0.4
DEC,1988,0.1
JAN,1989,2.3
FEB,1989,0.2
MAR,1989,9.4
APR,1989,0.2
MAY,1989,2.9
JUN,1989,129.8
JUL,1989,150.5
AUG,1989,369.5
SEP,1989,88.2
OCT,1989,0.6
NOV,1989,0
DEC,1989,4.8
JAN,1990,0.7
FEB,1990,9.3
MAR,1990,1.3
APR,1990,1
MAY,1990,29.4
JUN,1990,161.2
JUL,1990,265
AUG,1990,384.2
SEP,1990,258.3
OCT,1990,23.2
NOV,1990,2.8
DEC,1990,7.6
JAN,1991,0.1
FEB,1991,3.6
MAR,1991,1.3
APR,1991,3.3
MAY,1991,1.3
JUN,1991,96.4
JUL,1991,344.7
AUG,1991,262.2
SEP,1991,25.1
OCT,1991,0
NOV,1991,3.8
DEC,1991,3.6
JAN,1992,0.1
FEB,1992,0.2
MAR,1992,0.1
APR,1992,0.1
MAY,1992,5.8
JUN,1992,51
JUL,1992,211.8
AUG,1992,314.4
SEP,1992,105.9
OCT,1992,62.7
NOV,1992,2.2
DEC,1992,0
JAN,1993,0
FEB,1993,5
MAR,1993,7.2
APR,1993,0.6
MAY,1993,2.9
JUN,1993,113.5
JUL,1993,337.7
AUG,1993,236.9
SEP,1993,300.5
OCT,1993,22.1
NOV,1993,1.3
DEC,1993,4.1
JAN,1994,14.7
FEB,1994,5.4
MAR,1994,0.2
APR,1994,5.5
MAY,1994,1.3
JUN,1994,221.1
JUL,1994,352.9
AUG,1994,385.8
SEP,1994,187.2
OCT,1994,2.6
NOV,1994,2.9
DEC,1994,0
JAN,1995,14.7
FEB,1995,0.8
MAR,1995,15.6
APR,1995,1.4
MAY,1995,1.3
JUN,1995,67.2
JUL,1995,320.2
AUG,1995,252.1
SEP,1995,163.6
OCT,1995,19.6
NOV,1995,0
DEC,1995,8.1
JAN,1996,10.3
FEB,1996,4.7
MAR,1996,2.2
APR,1996,0.4
MAY,1996,1.4
JUN,1996,48.6
JUL,1996,438.5
AUG,1996,366.3
SEP,1996,154.7
OCT,1996,57.3
NOV,1996,1.1
DEC,1996,0
JAN,1997,3
FEB,1997,0
MAR,1997,0.7
APR,1997,4
MAY,1997,1.7
JUN,1997,89.7
JUL,1997,345.9
AUG,1997,334.8
SEP,1997,97.2
OCT,1997,36.1
NOV,1997,51.4
DEC,1997,93.9
JAN,1998,2.5
FEB,1998,0.6
MAR,1998,8.9
APR,1998,1.9
MAY,1998,0.6
JUN,1998,92.9
JUL,1998,279
AUG,1998,208.4
SEP,1998,286.6
OCT,1998,39.1
NOV,1998,6.4
DEC,1998,0
JAN,1999,0.9
FEB,1999,31
MAR,1999,0
APR,1999,0
MAY,1999,4.5
JUN,1999,127
JUL,1999,284
AUG,1999,188
SEP,1999,330.8
OCT,1999,86.2
NOV,1999,0.3
DEC,1999,0
JAN,2000,0.1
FEB,2000,21.60437380497136
MAR,2000,0.1
APR,2000,0.1
MAY,2000,30.1
JUN,2000,93.4
JUL,2000,320.5
AUG,2000,136.2
