Month,Year,Rainfall
AUG,1954,308.6
SEP,1954,129.5
OCT,1954,15.1
NOV,1954,0.2
DEC,1954,1.3
JAN,1955,20
FEB,1955,6.7
MAR,1955,2.3
APR,1955,11.9
MAY,1955,28.2
JUN,1955,172.5
JUL,1955,505.7
AUG,1955,268.7
SEP,1955,192.2
OCT,1955,35.7
NOV,1955,0.3
DEC,1955,0.1
JAN,1956,19.3
FEB,1956,4.7
MAR,1956,9.6
APR,1956,5.3
MAY,1956,75.4
JUN,1956,319.4
JUL,1956,200.6
AUG,1956,286.3
SEP,1956,359.8
OCT,1956,168.8
NOV,1956,36
DEC,1956,8.1
JAN,1957,75.2
FEB,1957,2.8
MAR,1957,11.6
APR,1957,0.5
MAY,1957,1.3
JUN,1957,115.6
JUL,1957,334.5
AUG,1957,295.8
SEP,1957,115.2
OCT,1957,11.6
NOV,1957,0
DEC,1957,2.7
JAN,1958,16
FEB,1958,2.7
MAR,1958,4.7
APR,1958,26.4
MAY,1958,16.1
JUN,1958,120.7
JUL,1958,222.8
AUG,1958,451.1
SEP,1958,224.2
OCT,1958,81.5
NOV,1958,0.7
DEC,1958,0.6
JAN,1959,81.2
FEB,1959,1.5
MAR,1959,9.4
APR,1959,18.6
MAY,1959,35.7
JUN,1959,132.3
JUL,1959,245.8
AUG,1959,264.2
SEP,1959,157.1
OCT,1959,233.8
NOV,1959,0
DEC,1959,0.1
JAN,1960,1.4
FEB,1960,0.1
MAR,1960,42.7
APR,1960,5.2
MAY,1960,49.9
JUN,1960,117.6
JUL,1960,357.4
AUG,1960,285.5
SEP,1960,348.1
OCT,1960,37.9
NOV,1960,2
DEC,1960,0
JAN,1961,11.7
FEB,1961,35.8
MAR,1961,1.4
APR,1961,2
MAY,1961,33.9
JUN,1961,239.7
JUL,1961,211.6
AUG,1961,317.5
SEP,1961,157.5
OCT,1961,236
NOV,1961,0.8
DEC,1961,10.1
JAN,1962,13
FEB,1962,7.8
MAR,1962,9.5
APR,1962,20.8
MAY,1962,38.8
JUN,1962,156.4
JUL,1962,244.3
AUG,1962,395.4
SEP,1962,216.3
OCT,1962,72.5
NOV,1962,0
DEC,1962,3.2
JAN,1963,3.4
FEB,1963,1.7
MAR,1963,9.4
APR,1963,17.5
MAY,1963,78.9
JUN,1963,154
JUL,1963,375.4
AUG,1963,273.5
SEP,1963,255.7
OCT,1963,138.7
NOV,1963,17.8
DEC,1963,0.2
JAN,1964,1.4
FEB,1964,3.3
MAR,1964,2.4
APR,1964,21.9
MAY,1964,59.3
JUN,1964,134.7
JUL,1964,453.6
AUG,1964,157.7
SEP,1964,219
OCT,1964,66.3
NOV,1964,2.7
DEC,1964,0
JAN,1965,0.4
FEB,1965,1.2
MAR,1965,15.7
APR,1965,7.1
MAY,1965,7.7
JUN,1965,98.8
JUL,1965,302.2
AUG,1965,328.3
SEP,1965,215
OCT,1965,22.2
NOV,1965,1.8
DEC,1965,2.4
JAN,1966,21.2
FEB,1966,6.9
MAR,1966,0.1
APR,1966,0.9
MAY,1966,39.5
JUN,1966,114.5
JUL,1966,155.5
AUG,1966,308.3
SEP,1966,83.1
OCT,1966,18.3
NOV,1966,17.1
DEC,1966,1.6
JAN,1967,0.2
FEB,1967,0.1
MAR,1967,38.6
APR,1967,30.6
MAY,1967,23.6
JUN,1967,80.7
JUL,1967,278.2
AUG,1967,282.1
SEP,1967,253.8
OCT,1967,10.3
NOV,1967,0.1
DEC,1967,1.5
JAN,1968,29.1
FEB,1968,1.7
MAR,1968,7
APR,1968,3
MAY,1968,17.3
JUN,1968,261.8
JUL,1968,329.6
AUG,1968,293.1
SEP,1968,79.2
OCT,1968,113.3
NOV,1968,0
DEC,1968,4.9
JAN,1969,5.2
FEB,1969,9.3
MAR,1969,9.7
APR,1969,20.7
MAY,1969,64.4
JUN,1969,193.1
JUL,1969,348.4
AUG,1969,379.4
SEP,1969,219.1
OCT,1969,15.3
NOV,1969,23.6
DEC,1969,0.3
JAN,1970,22.1
FEB,1970,13.4
MAR,1970,3.2
APR,1970,17.9
MAY,1970,39.2
JUN,1970,194.6
JUL,1970,284.2
AUG,1970,235.6
SEP,1970,229.5
OCT,1970,34.5
NOV,1970,0.4
DEC,1970,0
JAN,1971,17.3
FEB,1971,14.6
MAR,1971,5.1
APR,1971,91.4
MAY,1971,81.5
JUN,1971,278
JUL,1971,307
AUG,1971,367.9
SEP,1971,129.2
OCT,1971,138.6
NOV,1971,1.9
DEC,1971,0
JAN,1972,12.9
FEB,1972,38
MAR,1972,2.7
APR,1972,3.2
MAY,1972,3.4
JUN,1972,56.7
JUL,1972,163.4
AUG,1972,154.9
SEP,1972,209.7
OCT,1972,48.4
NOV,1972,24.6
DEC,1972,0
JAN,1973,22.9
FEB,1973,10.2
MAR,1973,3.8
APR,1973,4.4
MAY,1973,65
JUN,1973,200.9
JUL,1973,185.1
AUG,1973,258.9
SEP,1973,271.4
OCT,1973,158.2
NOV,1973,8.3
DEC,1973,0
JAN,1974,3.9
FEB,1974,0.7
MAR,1974,21.9
APR,1974,9.9
MAY,1974,39.1
JUN,1974,129.4
JUL,1974,451.6
AUG,1974,317.5
SEP,1974,229.2
OCT,1974,28
NOV,1974,0.3
DEC,1974,3.7
JAN,1975,9.1
FEB,1975,4.1
MAR,1975,12
APR,1975,11
MAY,1975,34.4
JUN,1975,143.2
JUL,1975,403.1
AUG,1975,155.2
SEP,1975,245.3
OCT,1975,51.7
NOV,1975,0
DEC,1975,0
JAN,1976,2.3
FEB,1976,12.4
MAR,1976,0.9
APR,1976,8.9
MAY,1976,80.1
JUN,1976,147.1
JUL,1976,221
AUG,1976,292.8
SEP,1976,372.6
OCT,1976,22.4
NOV,1976,0.7
DEC,1976,0.5
JAN,1977,5.3
FEB,1977,2.9
MAR,1977,1.3
APR,1977,17
MAY,1977,83.7
JUN,1977,102.5
JUL,1977,375.5
AUG,1977,266
SEP,1977,121
OCT,1977,147.1
NOV,1977,8.1
DEC,1977,17.3
JAN,1978,13.4
FEB,1978,27.8
MAR,1978,16.8
APR,1978,24.5
MAY,1978,51.8
JUN,1978,190.4
JUL,1978,313.6
AUG,1978,252.6
SEP,1978,248.6
OCT,1978,142.8
NOV,1978,4.8
DEC,1978,3.7
JAN,1979,23.4
FEB,1979,19.4
MAR,1979,2.3
APR,1979,21.3
MAY,1979,6.2
JUN,1979,90.6
JUL,1979,435.5
AUG,1979,166.1
SEP,1979,113
OCT,1979,88.5
