Month,Year,Rainfall
JUL,1937,1531.7
AUG,1937,365.7
SEP,1937,274.1
OCT,1937,240.8
NOV,1937,11.8
DEC,1937,3.2
JAN,1938,0
FEB,1938,0
MAR,1938,15.5
APR,1938,43.3
MAY,1938,138.2
JUN,1938,1025.3
JUL,1938,950.2
AUG,1938,429.9
SEP,1938,374
OCT,1938,134.3
NOV,1938,39.9
DEC,1938,0.3
JAN,1939,0
FEB,1939,0
MAR,1939,5.4
APR,1939,35.9
MAY,1939,8.4
JUN,1939,725.7
JUL,1939,903.9
AUG,1939,631.4
SEP,1939,127.3
OCT,1939,232.6
NOV,1939,73.4
DEC,1939,0.2
JAN,1940,0.1
FEB,1940,0
MAR,1940,0.2
APR,1940,26.9
MAY,1940,131
JUN,1940,713.8
JUL,1940,1155.7
AUG,1940,1247.4
SEP,1940,100.4
OCT,1940,222.5
NOV,1940,120.5
DEC,1940,5.5
JAN,1941,4.1
FEB,1941,1.2
MAR,1941,5.5
APR,1941,18.1
MAY,1941,60.5
JUN,1941,869.7
JUL,1941,589.8
AUG,1941,561.6
SEP,1941,224.9
OCT,1941,122.8
NOV,1941,21.6
DEC,1941,35.3
JAN,1942,0
FEB,1942,1.7
MAR,1942,0.3
APR,1942,77.2
MAY,1942,72.5
JUN,1942,1104.8
JUL,1942,1338.3
AUG,1942,540.3
SEP,1942,189.5
OCT,1942,129.9
NOV,1942,25.9
DEC,1942,22.4
JAN,1943,22.4
FEB,1943,1.7
MAR,1943,1.3
APR,1943,7.1
MAY,1943,455.2
JUN,1943,941.8
JUL,1943,994.4
AUG,1943,314.5
SEP,1943,461.5
OCT,1943,280.2
NOV,1943,97
DEC,1943,0
JAN,1944,0
FEB,1944,0.7
MAR,1944,18.2
APR,1944,3.3
MAY,1944,106.5
JUN,1944,777.8
JUL,1944,1204
AUG,1944,451.2
SEP,1944,61.6
OCT,1944,267.6
NOV,1944,81.9
DEC,1944,11.8
JAN,1945,2.6
FEB,1945,0
MAR,1945,0
APR,1945,19.7
MAY,1945,24.5
JUN,1945,824.7
JUL,1945,1296.1
AUG,1945,493.2
SEP,1945,294.7
OCT,1945,63.2
NOV,1945,60.7
DEC,1945,0
JAN,1946,0
