Month,Year,Rainfall
JAN,1941,41.6
FEB,1941,4.2
MAR,1941,2.5
APR,1941,7
MAY,1941,52.3
JUN,1941,287.8
JUL,1941,357.2
AUG,1941,365.3
SEP,1941,196.3
OCT,1941,164.7
NOV,1941,34.6
DEC,1941,0.1
JAN,1942,8.8
FEB,1942,61.4
MAR,1942,19.9
APR,1942,31.2
MAY,1942,22.7
JUN,1942,140.5
JUL,1942,482.3
AUG,1942,433.3
SEP,1942,356.2
OCT,1942,25.9
NOV,1942,5.8
DEC,1942,1
JAN,1943,76.4
FEB,1943,12.5
MAR,1943,0.7
APR,1943,34.9
MAY,1943,38.9
JUN,1943,127.5
JUL,1943,452.1
AUG,1943,488
SEP,1943,245
OCT,1943,80.1
NOV,1943,0
DEC,1943,0
JAN,1944,34.5
FEB,1944,65.3
MAR,1944,46.6
APR,1944,29.1
MAY,1944,18.7
JUN,1944,129.4
JUL,1944,368.5
AUG,1944,428.3
SEP,1944,149
OCT,1944,112.5
NOV,1944,4.3
DEC,1944,0.3
JAN,1945,45.8
FEB,1945,27.4
MAR,1945,0.4
APR,1945,25.6
MAY,1945,45.2
JUN,1945,168.4
JUL,1945,276.6
AUG,1945,293.1
SEP,1945,277.2
OCT,1945,144.6
NOV,1945,3.2
DEC,1945,1.2
JAN,1946,0
FEB,1946,16.1
MAR,1946,16.7
APR,1946,68.5
MAY,1946,84.1
JUN,1946,270.1
JUL,1946,329.4
AUG,1946,345
SEP,1946,253
OCT,1946,135.6
NOV,1946,34.6
DEC,1946,0.1
JAN,1947,12.1
FEB,1947,24.1
MAR,1947,45.9
APR,1947,2.8
MAY,1947,35.7
JUN,1947,143.8
JUL,1947,291.1
AUG,1947,302.8
SEP,1947,253.5
OCT,1947,106.2
NOV,1947,2.3
DEC,1947,14.3
JAN,1948,26.7
FEB,1948,18.7
MAR,1948,17.7
APR,1948,8.4
MAY,1948,47
JUN,1948,185.9
JUL,1948,386
AUG,1948,318
SEP,1948,207.3
OCT,1948,96.9
NOV,1948,89.9
DEC,1948,0.2
JAN,1949,21.8
FEB,1949,16.2
MAR,1949,15.5
APR,1949,57.4
MAY,1949,107.8
JUN,1949,187.3
JUL,1949,364
AUG,1949,384.7
SEP,1949,215
OCT,1949,66
NOV,1949,0
DEC,1949,1
JAN,1950,1
FEB,1950,14.8
MAR,1950,31.4
APR,1950,1.9
MAY,1950,36.4
JUN,1950,318.4
JUL,1950,389.6
AUG,1950,389.6
SEP,1950,173.1
OCT,1950,21.1
NOV,1950,11.9
DEC,1950,3.7
JAN,1951,5.1
FEB,1951,0.4
MAR,1951,48.9
APR,1951,24.2
MAY,1951,25.1
JUN,1951,177.5
JUL,1951,259.1
AUG,1951,267
SEP,1951,186.1
OCT,1951,69.2
NOV,1951,9
DEC,1951,0
JAN,1952,3.9
FEB,1952,10.7
MAR,1952,24.2
APR,1952,36
MAY,1952,58
JUN,1952,210.7
JUL,1952,357.7
AUG,1952,355.7
SEP,1952,237.9
OCT,1952,89.7
NOV,1952,1.4
DEC,1952,1.4
JAN,1953,35.3
FEB,1953,11
MAR,1953,0.8
APR,1953,7.4
MAY,1953,28.5
JUN,1953,213
JUL,1953,440
AUG,1953,416.2
SEP,1953,314.5
OCT,1953,23.4
NOV,1953,19.3
DEC,1953,0
JAN,1954,12.4
FEB,1954,8.4
MAR,1954,4.3
APR,1954,3.5
MAY,1954,29.7
JUN,1954,160.9
JUL,1954,272.2
AUG,1954,267.4
SEP,1954,257.8
OCT,1954,35.3
NOV,1954,0.6
DEC,1954,7
JAN,1955,43.6
FEB,1955,9.8
MAR,1955,5.9
APR,1955,5.1
MAY,1955,23.9
JUN,1955,137.7
JUL,1955,347.1
AUG,1955,240.5
SEP,1955,155.4
OCT,1955,96.9
NOV,1955,14.8
DEC,1955,0.1
JAN,1956,13.9
FEB,1956,25.7
MAR,1956,50.3
APR,1956,5.8
MAY,1956,78.5
JUN,1956,259.3
JUL,1956,301.6
AUG,1956,344.6
SEP,1956,312.9
OCT,1956,140.9
NOV,1956,14.3
DEC,1956,7.9
JAN,1957,56.3
FEB,1957,24.7
MAR,1957,30.6
APR,1957,2.4
MAY,1957,6.5
JUN,1957,163.6
JUL,1957,498.7
AUG,1957,293.2
SEP,1957,283
OCT,1957,18.2
NOV,1957,0
DEC,1957,0.2
JAN,1958,11.5
FEB,1958,39.8
MAR,1958,20
APR,1958,24.8
MAY,1958,12.2
JUN,1958,93.6
JUL,1958,336.1
AUG,1958,263.3
SEP,1958,267.2
OCT,1958,111.3
NOV,1958,0.7
DEC,1958,0
JAN,1959,51.6
FEB,1959,5.6
MAR,1959,5.2
APR,1959,17.5
MAY,1959,56.4
JUN,1959,188.5
JUL,1959,332.6
AUG,1959,305.8
SEP,1959,363.9
OCT,1959,272.8
NOV,1959,0
DEC,1959,0
JAN,1960,6.6
FEB,1960,0.5
MAR,1960,29.3
APR,1960,1.9
MAY,1960,32.1
JUN,1960,115.6
JUL,1960,310.1
AUG,1960,432.7
SEP,1960,274.6
OCT,1960,44.8
NOV,1960,0.6
DEC,1960,0
JAN,1961,8.9
FEB,1961,84.3
MAR,1961,1
APR,1961,4.6
MAY,1961,30
JUN,1961,298.6
JUL,1961,296.3
