Month,Year,Rainfall
SEP,1978,271.8
OCT,1978,65
NOV,1978,55.9
DEC,1978,0.6
JAN,1979,3.3
FEB,1979,8.7
MAR,1979,38.2
APR,1979,93.8
MAY,1979,225.6
JUN,1979,307.8
JUL,1979,640.1
AUG,1979,252.4
SEP,1979,342.3
OCT,1979,216.6
NOV,1979,23.4
DEC,1979,36.2
JAN,1980,13.1
FEB,1980,36.3
MAR,1980,96.9
APR,1980,173.2
MAY,1980,289.4
JUN,1980,389.5
JUL,1980,460
AUG,1980,417.8
SEP,1980,269.8
OCT,1980,141.6
NOV,1980,1
DEC,1980,0.6
JAN,1981,29.6
FEB,1981,30.7
MAR,1981,91
APR,1981,152.1
MAY,1981,251.5
JUN,1981,273.1
JUL,1981,543.5
AUG,1981,340.7
SEP,1981,274.5
OCT,1981,47.5
NOV,1981,9
DEC,1981,36.1
JAN,1982,1.8
FEB,1982,31.1
MAR,1982,50.6
APR,1982,254.3
MAY,1982,215.5
JUN,1982,517.2
JUL,1982,539.9
AUG,1982,377.2
SEP,1982,286.4
OCT,1982,62
NOV,1982,29.9
DEC,1982,16.4
JAN,1983,16.4
FEB,1983,37.8
MAR,1983,90
APR,1983,165.9
MAY,1983,278.2
JUN,1983,362
JUL,1983,582.9
AUG,1983,450.2
SEP,1983,449.1
OCT,1983,156.7
NOV,1983,7
DEC,1983,24
JAN,1984,22.4
FEB,1984,7.2
MAR,1984,28.6
APR,1984,202.8
MAY,1984,416
JUN,1984,478.5
JUL,1984,995.2
AUG,1984,360.7
SEP,1984,458
OCT,1984,159.6
NOV,1984,5.7
DEC,1984,22.2
JAN,1985,8.7
FEB,1985,32.3
MAR,1985,152.6
APR,1985,268.1
MAY,1985,335
JUN,1985,496
JUL,1985,714.6
AUG,1985,349.4
SEP,1985,335.1
OCT,1985,74.4
NOV,1985,15.8
DEC,1985,19.7
JAN,1986,16.4
FEB,1986,11.7
MAR,1986,28
APR,1986,282.8
MAY,1986,159.7
JUN,1986,404.2
JUL,1986,465
AUG,1986,416.4
SEP,1986,441.1
OCT,1986,300.5
NOV,1986,59.5
DEC,1986,7.4
JAN,1987,8.8
FEB,1987,27.8
MAR,1987,110.4
APR,1987,197.6
MAY,1987,199
JUN,1987,525.8
JUL,1987,766.5
AUG,1987,433
SEP,1987,445.4
OCT,1987,157.8
NOV,1987,37.6
DEC,1987,11.9
JAN,1988,7.3
FEB,1988,46.1
MAR,1988,82.3
APR,1988,157.9
MAY,1988,568.6
JUN,1988,403.8
JUL,1988,644.2
AUG,1988,773.4
SEP,1988,329.6
