Month,Year,Rainfall
JUL,1955,73.4
AUG,1955,88.1
SEP,1955,128.2
OCT,1955,165.2
NOV,1955,130.6
DEC,1955,145.3
JAN,1956,22.9
FEB,1956,0.5
MAR,1956,1
APR,1956,34.3
MAY,1956,35.1
JUN,1956,98
JUL,1956,46
AUG,1956,99.2
SEP,1956,126.4
OCT,1956,255.8
NOV,1956,225.5
DEC,1956,45.1
JAN,1957,1.2
FEB,1957,10.3
MAR,1957,15.1
APR,1957,14.8
MAY,1957,81.1
JUN,1957,65.4
JUL,1957,64
AUG,1957,60.8
SEP,1957,73.5
OCT,1957,203.3
NOV,1957,200.4
DEC,1957,77.1
JAN,1958,12.1
FEB,1958,6
MAR,1958,27.2
APR,1958,49.4
MAY,1958,114.7
JUN,1958,33
JUL,1958,47.3
AUG,1958,147.7
SEP,1958,80
OCT,1958,155.2
NOV,1958,154.4
DEC,1958,25.5
JAN,1959,3.7
FEB,1959,34.8
MAR,1959,0.1
APR,1959,51.4
MAY,1959,68.2
JUN,1959,83.5
JUL,1959,60.6
AUG,1959,62.1
SEP,1959,99.1
OCT,1959,187
NOV,1959,190.4
DEC,1959,53.4
JAN,1960,5.5
FEB,1960,9.9
MAR,1960,21
APR,1960,60
MAY,1960,60.9
JUN,1960,35.9
JUL,1960,146.8
AUG,1960,55.6
SEP,1960,108.4
OCT,1960,134.5
NOV,1960,354.1
DEC,1960,21.2
JAN,1961,76
FEB,1961,12.7
MAR,1961,2.2
APR,1961,23.9
MAY,1961,71.9
JUN,1961,73.8
JUL,1961,99.4
AUG,1961,110.4
SEP,1961,122.2
OCT,1961,154.7
NOV,1961,107.5
DEC,1961,56.1
JAN,1962,10
FEB,1962,23.6
MAR,1962,13.6
APR,1962,48.4
MAY,1962,114.1
JUN,1962,44
JUL,1962,56.7
AUG,1962,130.5
SEP,1962,114.8
OCT,1962,275.7
NOV,1962,63.1
DEC,1962,47.1
JAN,1963,76.2
FEB,1963,4.8
MAR,1963,39.1
APR,1963,56.5
MAY,1963,45.1
JUN,1963,49.9
JUL,1963,93.1
AUG,1963,88.7
SEP,1963,115
OCT,1963,173.4
NOV,1963,195
DEC,1963,135.9
JAN,1964,1.6
FEB,1964,1.2
MAR,1964,15.5
APR,1964,11.4
MAY,1964,56.8
JUN,1964,31.3
JUL,1964,174.7
AUG,1964,100.8
SEP,1964,92.3
OCT,1964,187.7
NOV,1964,166.4
DEC,1964,70.9
JAN,1965,1.8
FEB,1965,7.2
MAR,1965,10.1
APR,1965,63.8
MAY,1965,40.9
JUN,1965,33.5
JUL,1965,55.4
AUG,1965,169.8
SEP,1965,92.7
OCT,1965,123.9
NOV,1965,120.3
DEC,1965,202.3
JAN,1966,16
FEB,1966,1.6
MAR,1966,11.9
APR,1966,33.4
MAY,1966,51.8
JUN,1966,51.6
JUL,1966,76.4
AUG,1966,143.4
SEP,1966,166.1
OCT,1966,290.6
NOV,1966,224.3
DEC,1966,99.8
JAN,1967,28.9
FEB,1967,1
MAR,1967,40.4
APR,1967,19.3
MAY,1967,47.6
JUN,1967,69.1
JUL,1967,69.4
AUG,1967,81.2
SEP,1967,76.2
OCT,1967,182.3
NOV,1967,127.1
DEC,1967,156.7
JAN,1968,4.6
FEB,1968,5.6
MAR,1968,36.5
APR,1968,85.9
MAY,1968,46.9
JUN,1968,47.9
JUL,1968,53.7
AUG,1968,65
SEP,1968,137.7
OCT,1968,111.8
NOV,1968,121.1
DEC,1968,72.7
JAN,1969,1.5
FEB,1969,7.2
MAR,1969,3.5
APR,1969,32.1
MAY,1969,57
JUN,1969,30.4
JUL,1969,60.9
AUG,1969,139.7
SEP,1969,36.8
OCT,1969,275.1
NOV,1969,190.5
DEC,1969,127.1
JAN,1970,15.9
FEB,1970,18
MAR,1970,9.2
APR,1970,61.8
MAY,1970,85.4
JUN,1970,51.6
JUL,1970,88.9
AUG,1970,98.5
SEP,1970,102.4
OCT,1970,195.1
NOV,1970,199.9
DEC,1970,15.3
JAN,1971,19.3
FEB,1971,11.1
MAR,1971,37.8
APR,1971,40.6
MAY,1971,75.7
JUN,1971,46.9
JUL,1971,87.2
AUG,1971,127.8
SEP,1971,109
OCT,1971,221.3
NOV,1971,71.3
DEC,1971,199.6
JAN,1972,4
FEB,1972,1.2
MAR,1972,1
APR,1972,14
MAY,1972,151.1
JUN,1972,55.1
JUL,1972,49.2
AUG,1972,42.7
SEP,1972,175.3
OCT,1972,273.1
NOV,1972,126
DEC,1972,200.6
JAN,1973,0.3
FEB,1973,0.2
MAR,1973,5.3
APR,1973,20.7
MAY,1973,57
JUN,1973,63.5
JUL,1973,92.3
AUG,1973,87.6
SEP,1973,130.4
OCT,1973,195.2
NOV,1973,79.1
DEC,1973,127.1
JAN,1974,0.6
FEB,1974,8.9
MAR,1974,6.7
APR,1974,30.4
MAY,1974,59.5
JUN,1974,40.6
JUL,1974,79.8
AUG,1974,63.5
SEP,1974,178
OCT,1974,114.8
NOV,1974,47.8
DEC,1974,22.2
JAN,1975,6
FEB,1975,4.3
MAR,1975,34.8
APR,1975,20.8
MAY,1975,80.8
JUN,1975,46.8
JUL,1975,129.1
AUG,1975,121.3
SEP,1975,147.8
OCT,1975,165.3
NOV,1975,130.3
DEC,1975,36.4
JAN,1976,1.2
FEB,1976,0.2
MAR,1976,8.4
APR,1976,50.1
MAY,1976,33.8
JUN,1976,48.6
JUL,1976,64
AUG,1976,129.9
SEP,1976,83.7
OCT,1976,137.6
NOV,1976,244.9
DEC,1976,56.6
JAN,1977,1.4
FEB,1977,24.8
MAR,1977,10.4
APR,1977,45.5
MAY,1977,104.1
JUN,1977,50.6
JUL,1977,55.4
AUG,1977,128.3
SEP,1977,118.6
OCT,1977,347.5
NOV,1977,346.8
DEC,1977,12.6
JAN,1978,1.4
FEB,1978,11.2
MAR,1978,10.9
APR,1978,35.9
MAY,1978,55.2
JUN,1978,29.4
JUL,1978,78.2
AUG,1978,55.4
SEP,1978,137.2
OCT,1978,151.4
NOV,1978,234.6
DEC,1978,198.1
JAN,1979,0.7
FEB,1979,43.5
MAR,1979,12.5
APR,1979,15.3
MAY,1979,35.1
JUN,1979,60.2
JUL,1979,75.2
AUG,1979,80.2
SEP,1979,183.1
OCT,1979,132.6
NOV,1979,416.7
DEC,1979,48.2
JAN,1980,0.1
FEB,1980,0
MAR,1980,15.4
APR,1980,45.9
MAY,1980,69.2
JUN,1980,37.7
JUL,1980,64.9
AUG,1980,64.2
SEP,1980,76.3
OCT,1980,122.3
NOV,1980,166.2
DEC,1980,47
JAN,1981,8.9
FEB,1981,1.3
MAR,1981,21.7
APR,1981,23.7
MAY,1981,87.2
JUN,1981,57
JUL,1981,117
AUG,1981,91.8
SEP,1981,200.5
OCT,1981,258
NOV,1981,106.4
DEC,1981,72.5
JAN,1982,0.2
FEB,1982,0.1
MAR,1982,8.6
APR,1982,25.2
MAY,1982,58.8
JUN,1982,49.8
JUL,1982,52.5
AUG,1982,44.5
SEP,1982,93.4
OCT,1982,114
NOV,1982,200.8
DEC,1982,30.9
JAN,1983,0.2
FEB,1983,0.2
MAR,1983,1.9
APR,1983,5.5
MAY,1983,86.9
JUN,1983,72.9
JUL,1983,77.9
AUG,1983,132
SEP,1983,154.6
OCT,1983,138.7
NOV,1983,94.5
DEC,1983,242.6
JAN,1984,34.5
FEB,1984,131.3
MAR,1984,101.7
APR,1984,45.4
MAY,1984,21.6
JUN,1984,43.6
JUL,1984,149.5
AUG,1984,38
SEP,1984,151.3
OCT,1984,134.8
NOV,1984,113.5
DEC,1984,58.5
JAN,1985,89.7
FEB,1985,5.2
MAR,1985,11.9
APR,1985,43.9
MAY,1985,33.4
JUN,1985,108.8
JUL,1985,81.2
AUG,1985,129.7
SEP,1985,161.6
OCT,1985,107.3
NOV,1985,233.3
DEC,1985,57.4
JAN,1986,65.5
FEB,1986,39
MAR,1986,16.1
APR,1986,20.9
MAY,1986,62.7
JUN,1986,63.4
JUL,1986,66.9
AUG,1986,115.2
SEP,1986,142.3
OCT,1986,170.5
NOV,1986,133.4
DEC,1986,57.1
JAN,1987,8
FEB,1987,1.2
MAR,1987,28.7
APR,1987,20
MAY,1987,50.5
JUN,1987,70.5
JUL,1987,26.1
AUG,1987,82.8
SEP,1987,127
OCT,1987,236.7
NOV,1987,136.9
DEC,1987,175
JAN,1988,0.2
FEB,1988,3.8
MAR,1988,27.4
APR,1988,94.6
MAY,1988,59.1
JUN,1988,41.1
JUL,1988,102.6
AUG,1988,149.8
SEP,1988,136.1
OCT,1988,71.8
NOV,1988,117.6
DEC,1988,33.1
JAN,1989,2.7
FEB,1989,0
MAR,1989,27.9
APR,1989,40.8
MAY,1989,53.6
JUN,1989,57.4
JUL,1989,154.9
AUG,1989,39.7
SEP,1989,137.3
OCT,1989,148.6
NOV,1989,154
DEC,1989,39.8
JAN,1990,84.8
FEB,1990,10.2
MAR,1990,36.2
APR,1990,24.3
MAY,1990,94.9
JUN,1990,28.9
JUL,1990,40
AUG,1990,80.1
SEP,1990,119.6
OCT,1990,194.1
NOV,1990,144
DEC,1990,46.1
JAN,1991,24.2
FEB,1991,4.6
MAR,1991,9.7
APR,1991,37.4
MAY,1991,29.5
JUN,1991,128.1
JUL,1991,54.7
AUG,1991,71.7
SEP,1991,114
OCT,1991,225.1
NOV,1991,234.4
DEC,1991,21.4
JAN,1992,3.1
FEB,1992,0.2
MAR,1992,0
APR,1992,22.5
MAY,1992,58.3
JUN,1992,66.4
JUL,1992,77.9
AUG,1992,59.9
SEP,1992,157.3
OCT,1992,123.9
NOV,1992,297.2
DEC,1992,52.1
JAN,1993,0.1
FEB,1993,7
MAR,1993,9.9
APR,1993,11.2
MAY,1993,46.6
JUN,1993,68.2
JUL,1993,60.3
AUG,1993,88.8
SEP,1993,96.7
OCT,1993,214.5
NOV,1993,315.9
DEC,1993,163.1
JAN,1994,7
FEB,1994,27.6
MAR,1994,5.5
APR,1994,48.3
MAY,1994,66.6
JUN,1994,38.6
JUL,1994,75.3
AUG,1994,66.1
SEP,1994,84.2
OCT,1994,230.6
NOV,1994,229.1
DEC,1994,27
JAN,1995,23.8
FEB,1995,3.3
MAR,1995,16.7
APR,1995,39.5
MAY,1995,139
JUN,1995,64.6
JUL,1995,86.7
AUG,1995,121.1
SEP,1995,94
OCT,1995,143.1
NOV,1995,107.9
DEC,1995,3.7
JAN,1996,7.6
FEB,1996,3.6
MAR,1996,5
APR,1996,91.5
MAY,1996,34
JUN,1996,125.3
JUL,1996,55.4
AUG,1996,112.4
SEP,1996,141.2
OCT,1996,149.7
NOV,1996,106
DEC,1996,237.6
JAN,1997,7.7
FEB,1997,0.2
MAR,1997,2.3
APR,1997,42
MAY,1997,49.2
JUN,1997,50.4
JUL,1997,63.5
AUG,1997,56.4
SEP,1997,116
OCT,1997,169.5
NOV,1997,258.1
DEC,1997,135.2
JAN,1998,6.9
FEB,1998,5.7
MAR,1998,4.1
APR,1998,23.6
MAY,1998,55.8
JUN,1998,43
JUL,1998,101.9
AUG,1998,152.9
SEP,1998,121.8
OCT,1998,124.7
NOV,1998,242
DEC,1998,197.4
JAN,1999,8.3
FEB,1999,24.1
MAR,1999,3.9
APR,1999,56.9
MAY,1999,74.5
JUN,1999,46.4
JUL,1999,55.3
AUG,1999,74.8
SEP,1999,73.1
OCT,1999,268.9
NOV,1999,182.8
DEC,1999,53.6
JAN,2000,30.3
FEB,2000,74.5
MAR,2000,9.4
APR,2000,41.6
MAY,2000,54.7
JUN,2000,52.2
JUL,2000,45.8
AUG,2000,136.1
SEP,2000,169.8
OCT,2000,120.3
NOV,2000,148.6
DEC,2000,88.9
JAN,2001,21.8
FEB,2001,10.9
MAR,2001,13
APR,2001,93.8
MAY,2001,45
JUN,2001,39.9
JUL,2001,37.2
AUG,2001,18.7
SEP,2001,53.8
OCT,2001,69.5
NOV,2001,52.3
DEC,2001,27.6
JAN,2002,2.9
FEB,2002,22.1
MAR,2002,3.9
APR,2002,9.2
MAY,2002,32.6
JUN,2002,23.7
JUL,2002,11.8
AUG,2002,26.5
SEP,2002,32.2
OCT,2002,93.7
NOV,2002,47.2
DEC,2002,12.2
JAN,2003,0.3
FEB,2003,4.1
MAR,2003,18
APR,2003,17.1
MAY,2003,19.8
JUN,2003,22.5
JUL,2003,38.7
AUG,2003,49.3
SEP,2003,26.1
OCT,2003,86
NOV,2003,59.5
DEC,2003,7.1
JAN,2004,2.8
FEB,2004,0.7
MAR,2004,3
APR,2004,16.2
MAY,2004,101.1
JUN,2004,21.2
JUL,2004,98.6
AUG,2004,85.1
SEP,2004,208.3
OCT,2004,271.1
NOV,2004,204.5
DEC,2004,25
JAN,2005,4.1
FEB,2005,11.1
MAR,2005,24.4
APR,2005,128
MAY,2005,80.6
JUN,2005,35.7
JUL,2005,87.9
AUG,2005,93.3
SEP,2005,117.9
OCT,2005,280.5
NOV,2005,353.4
DEC,2005,148.5
JAN,2006,15.3
FEB,2006,0.2
MAR,2006,52.4
APR,2006,32.6
MAY,2006,65.2
JUN,2006,57.2
JUL,2006,33.6
AUG,2006,73.4
SEP,2006,116.3
OCT,2006,240.4
NOV,2006,215.1
DEC,2006,26.1
JAN,2007,7.2
FEB,2007,7.5
MAR,2007,1.8
APR,2007,58
MAY,2007,44.9
JUN,2007,73.1
JUL,2007,101
AUG,2007,136.5
SEP,2007,89.1
OCT,2007,248.9
NOV,2007,79.2
DEC,2007,219.9
JAN,2008,11.7
FEB,2008,29.1
MAR,2008,164.7
APR,2008,31.5
MAY,2008,53.7
JUN,2008,51.1
JUL,2008,73.1
AUG,2008,126.5
SEP,2008,70.7
OCT,2008,242.7
NOV,2008,298.5
DEC,2008,50.1
JAN,2009,7.9
FEB,2009,0
MAR,2009,41
APR,2009,41.4
MAY,2009,74.8
JUN,2009,27
JUL,2009,42.1
