Month,Year,Rainfall
JAN,1946,0
FEB,1946,2.1
MAR,1946,0
APR,1946,1.1
MAY,1946,4.2
JUN,1946,233.3
JUL,1946,291.7
AUG,1946,469.6
SEP,1946,104.6
OCT,1946,1.1
NOV,1946,34.4
DEC,1946,5.5
JAN,1947,0.4
FEB,1947,0
MAR,1947,0
APR,1947,40.4
MAY,1947,0
JUN,1947,5.4
JUL,1947,216.7
AUG,1947,257.1
SEP,1947,252.7
OCT,1947,8.3
NOV,1947,2.3
DEC,1947,0
JAN,1948,11.7
FEB,1948,0.4
MAR,1948,0
APR,1948,0
MAY,1948,0.7
JUN,1948,65.5
JUL,1948,185.9
AUG,1948,115.9
SEP,1948,49.8
OCT,1948,18.2
NOV,1948,25.1
DEC,1948,0.6
JAN,1949,0
FEB,1949,0.1
MAR,1949,0
APR,1949,0
MAY,1949,2.5
JUN,1949,35.2
JUL,1949,290
AUG,1949,205.5
SEP,1949,241.1
OCT,1949,23.5
NOV,1949,2.5
DEC,1949,0
JAN,1950,0
FEB,1950,0
MAR,1950,0
APR,1950,0
MAY,1950,0.1
JUN,1950,11.7
JUL,1950,730.7
AUG,1950,76.9
SEP,1950,306.6
OCT,1950,3.3
NOV,1950,0
DEC,1950,0
JAN,1951,0
FEB,1951,0
MAR,1951,0.4
APR,1951,0.3
MAY,1951,2.1
JUN,1951,65.6
JUL,1951,218.6
AUG,1951,162.6
SEP,1951,7.3
OCT,1951,13.9
NOV,1951,7.3
DEC,1951,0.3
JAN,1952,0
FEB,1952,0
MAR,1952,0
APR,1952,0
MAY,1952,0.2
JUN,1952,138.7
JUL,1952,487.7
AUG,1952,136.4
SEP,1952,11.6
OCT,1952,1.8
NOV,1952,0
DEC,1952,0
JAN,1953,12.6
FEB,1953,0
MAR,1953,0
APR,1953,0.1
MAY,1953,0.3
JUN,1953,143.6
JUL,1953,240
AUG,1953,552.9
SEP,1953,104.5
OCT,1953,1
NOV,1953,0
DEC,1953,0.4
JAN,1954,0.1
FEB,1954,2
MAR,1954,5.5
APR,1954,0
MAY,1954,0.2
JUN,1954,114.3
JUL,1954,355
AUG,1954,214.1
SEP,1954,522
OCT,1954,32
NOV,1954,0.1
DEC,1954,2.6
JAN,1955,0.3
FEB,1955,0.1
MAR,1955,0.1
APR,1955,0.7
MAY,1955,3.1
JUN,1955,104.9
JUL,1955,109.9
AUG,1955,393.5
SEP,1955,311.4
OCT,1955,51.4
NOV,1955,0.1
DEC,1955,0
JAN,1956,0
FEB,1956,0.1
MAR,1956,0
APR,1956,0.1
MAY,1956,26.5
JUN,1956,102.9
JUL,1956,661.3
AUG,1956,329.8
SEP,1956,135
OCT,1956,107.4
NOV,1956,2.2
DEC,1956,1.4
JAN,1957,2.3
FEB,1957,0
MAR,1957,0.2
APR,1957,0
MAY,1957,5.7
JUN,1957,151.8
JUL,1957,257.1
AUG,1957,198.7
SEP,1957,16.1
OCT,1957,7.5
NOV,1957,8.2
DEC,1957,0.2
JAN,1958,1
FEB,1958,0
MAR,1958,0.3
APR,1958,1.1
MAY,1958,0.7
JUN,1958,103.4
JUL,1958,336.8
AUG,1958,287.1
SEP,1958,335.9
OCT,1958,46.9
NOV,1958,10
DEC,1958,0.1
JAN,1959,0
FEB,1959,0
MAR,1959,0
APR,1959,2.8
MAY,1959,1.4
JUN,1959,98
JUL,1959,632.6
AUG,1959,321.8
SEP,1959,377.6
OCT,1959,121.7
NOV,1959,4.7
DEC,1959,0
JAN,1960,1.6
FEB,1960,0
MAR,1960,0.2
APR,1960,0
MAY,1960,8
JUN,1960,131.4
JUL,1960,218.3
AUG,1960,210.6
SEP,1960,73.1
OCT,1960,6.3
NOV,1960,0
DEC,1960,0.1
JAN,1961,0
FEB,1961,0.6
MAR,1961,0
APR,1961,0
MAY,1961,0.6
JUN,1961,90.2
JUL,1961,365.1
AUG,1961,174.6
SEP,1961,297.7
OCT,1961,16.1
NOV,1961,0.1
DEC,1961,0
JAN,1962,0
FEB,1962,0
MAR,1962,1.4
APR,1962,1.3
MAY,1962,2.3
JUN,1962,49.3
JUL,1962,298.8
AUG,1962,181
SEP,1962,227.1
OCT,1962,0
NOV,1962,8.9
DEC,1962,2.9
JAN,1963,1.4
FEB,1963,0
MAR,1963,0.9
APR,1963,0.3
MAY,1963,0.3
JUN,1963,65.4
JUL,1963,291.4
AUG,1963,350.9
SEP,1963,227.6
OCT,1963,26
NOV,1963,33.1
DEC,1963,0.4
JAN,1964,0.1
FEB,1964,0
MAR,1964,0
APR,1964,0
MAY,1964,4
JUN,1964,106.2
JUL,1964,371
AUG,1964,296.3
SEP,1964,114.6
OCT,1964,0.5
NOV,1964,0
DEC,1964,0
JAN,1965,7.4
FEB,1965,0
MAR,1965,0.6
APR,1965,0.4
MAY,1965,1.3
JUN,1965,11.2
JUL,1965,442.4
AUG,1965,165.9
SEP,1965,24.1
OCT,1965,1
NOV,1965,2.4
DEC,1965,0.1
JAN,1966,0.2
FEB,1966,0
MAR,1966,0
APR,1966,0
MAY,1966,0.5
JUN,1966,123.1
JUL,1966,316.4
AUG,1966,71.2
SEP,1966,183.9
OCT,1966,0.8
NOV,1966,0.3
DEC,1966,0.1
JAN,1967,0
FEB,1967,0
MAR,1967,42.1
APR,1967,0.4
MAY,1967,0.2
JUN,1967,132.7
JUL,1967,413.2
AUG,1967,204.1
SEP,1967,123.8
OCT,1967,1
NOV,1967,0
DEC,1967,21.1
JAN,1968,0.1
FEB,1968,0.3
MAR,1968,1.2
APR,1968,0
MAY,1968,0.1
JUN,1968,33.8
JUL,1968,279.1
AUG,1968,297.1
SEP,1968,45.8
OCT,1968,10.3
NOV,1968,0.1
DEC,1968,0
JAN,1969,0
FEB,1969,0.2
MAR,1969,0
APR,1969,0
MAY,1969,0
JUN,1969,100.5
JUL,1969,331.3
AUG,1969,154.6
SEP,1969,191.9
OCT,1969,0
NOV,1969,7.2
DEC,1969,3.2
JAN,1970,0.2
FEB,1970,1
MAR,1970,0.1
APR,1970,0.1
MAY,1970,5.3
JUN,1970,262.6
JUL,1970,261.2
AUG,1970,495.8
SEP,1970,321.8
OCT,1970,5.8
NOV,1970,0
DEC,1970,0
JAN,1971,0
FEB,1971,0.1
MAR,1971,0
APR,1971,0.3
MAY,1971,5
JUN,1971,176.2
JUL,1971,253.6
AUG,1971,194.1
SEP,1971,134.9
OCT,1971,5
NOV,1971,0
DEC,1971,0
JAN,1972,0.1
FEB,1972,2
MAR,1972,0
APR,1972,0
MAY,1972,1.8
JUN,1972,87.8
JUL,1972,208.4
AUG,1972,180.4
SEP,1972,23
OCT,1972,0.2
NOV,1972,0
DEC,1972,0
JAN,1973,0.2
FEB,1973,0.7
MAR,1973,0.1
APR,1973,0
MAY,1973,1.3
JUN,1973,97.3
JUL,1973,301.4
AUG,1973,364.5
SEP,1973,387
OCT,1973,7.1
NOV,1973,0
DEC,1973,0.1
JAN,1974,0
FEB,1974,0
MAR,1974,0
APR,1974,0.6
MAY,1974,51.3
JUN,1974,22.1
JUL,1974,135.5
AUG,1974,103
SEP,1974,68.7
OCT,1974,38.6
NOV,1974,0
DEC,1974,1.5
JAN,1975,0
FEB,1975,0
MAR,1975,0.7
APR,1975,0
MAY,1975,0.1
JUN,1975,156
JUL,1975,219.5
AUG,1975,449.6
SEP,1975,318.5
OCT,1975,48.2
NOV,1975,0
DEC,1975,0
JAN,1976,3.2
FEB,1976,0
MAR,1976,0
APR,1976,0
MAY,1976,0.2
JUN,1976,342.5
JUL,1976,584.4
AUG,1976,482.4
SEP,1976,149.5
OCT,1976,0.2
NOV,1976,57.7
DEC,1976,0
JAN,1977,3.9
FEB,1977,0.1
MAR,1977,0.2
APR,1977,0.1
MAY,1977,15.4
JUN,1977,310.2
JUL,1977,565.2
AUG,1977,242.9
SEP,1977,160
OCT,1977,0.7
NOV,1977,8.9
DEC,1977,0
JAN,1978,0
FEB,1978,1.1
MAR,1978,0
APR,1978,2
MAY,1978,0.3
JUN,1978,155.5
JUL,1978,280.7
AUG,1978,405.7
SEP,1978,52.3
OCT,1978,6.1
NOV,1978,26.2
DEC,1978,5.9
JAN,1979,1
FEB,1979,4.6
MAR,1979,0
APR,1979,0
MAY,1979,0.3
JUN,1979,132.3
JUL,1979,174.2
AUG,1979,441.3
SEP,1979,46.3
OCT,1979,11.5
NOV,1979,92.8
DEC,1979,0.1
JAN,1980,0.1
FEB,1980,0
MAR,1980,0
APR,1980,0
MAY,1980,0.1
JUN,1980,261.3
JUL,1980,268.7
AUG,1980,249.1
SEP,1980,24
OCT,1980,0.8
NOV,1980,0.4
DEC,1980,17.6
JAN,1981,1.3
FEB,1981,0
MAR,1981,0.7
APR,1981,0.1
MAY,1981,0.3
JUN,1981,111.3
JUL,1981,414.3
AUG,1981,377
SEP,1981,137.9
OCT,1981,40.8
NOV,1981,30.5
DEC,1981,0
JAN,1982,0.4
FEB,1982,0.1
MAR,1982,0.1
APR,1982,2.6
MAY,1982,45.8
JUN,1982,39.6
JUL,1982,274.4
AUG,1982,266.3
SEP,1982,25.8
OCT,1982,6.5
NOV,1982,96.6
DEC,1982,0
JAN,1983,0.1
FEB,1983,0
MAR,1983,0
APR,1983,8
MAY,1983,1.3
JUN,1983,129.3
JUL,1983,408.8
AUG,1983,405.9
SEP,1983,180.8
OCT,1983,79.8
NOV,1983,0
DEC,1983,0
JAN,1984,0
FEB,1984,0
MAR,1984,0
APR,1984,0
MAY,1984,0
JUN,1984,85.2
JUL,1984,250.5
AUG,1984,421.4
SEP,1984,89.2
OCT,1984,5.7
NOV,1984,1.7
DEC,1984,0
JAN,1985,0
FEB,1985,0
MAR,1985,0
APR,1985,0.8
MAY,1985,2.1
JUN,1985,14.7
JUL,1985,247.2
AUG,1985,182.5
SEP,1985,18.1
OCT,1985,124
NOV,1985,0
DEC,1985,0.3
JAN,1986,0
FEB,1986,0
MAR,1986,0.1
APR,1986,0
MAY,1986,2
JUN,1986,180.1
JUL,1986,161.8
AUG,1986,149.4
SEP,1986,5.9
OCT,1986,1.5
NOV,1986,1.1
DEC,1986,0
JAN,1987,0.4
FEB,1987,0.5
MAR,1987,0
APR,1987,0
MAY,1987,0.3
JUN,1987,69.6
JUL,1987,119.4
AUG,1987,180.6
SEP,1987,5.7
OCT,1987,3.4
NOV,1987,11.2
DEC,1987,10.7
JAN,1988,0
FEB,1988,0
MAR,1988,0
APR,1988,2.5
MAY,1988,0
JUN,1988,74.7
JUL,1988,573.1
AUG,1988,245.5
SEP,1988,190.4
OCT,1988,11.2
NOV,1988,0
DEC,1988,0
JAN,1989,1.3
FEB,1989,0
MAR,1989,0
APR,1989,0
MAY,1989,0.1
JUN,1989,112.5
JUL,1989,351.2
AUG,1989,298.3
SEP,1989,58
OCT,1989,1.5
NOV,1989,0
DEC,1989,0
JAN,1990,0
FEB,1990,3.3
MAR,1990,0.2
APR,1990,0
MAY,1990,32.9
JUN,1990,79
JUL,1990,221.6
AUG,1990,530.5
SEP,1990,226.2
OCT,1990,16
NOV,1990,4.8
DEC,1990,3.8
JAN,1991,0
FEB,1991,0
MAR,1991,0
APR,1991,0
MAY,1991,0
JUN,1991,55.6
JUL,1991,440.8
AUG,1991,133.8
SEP,1991,41.8
OCT,1991,0
NOV,1991,0.7
DEC,1991,0
JAN,1992,0.8
FEB,1992,0
MAR,1992,0
APR,1992,0
MAY,1992,0.9
JUN,1992,132.8
JUL,1992,256.3
AUG,1992,244.4
SEP,1992,244.1
OCT,1992,19.2
NOV,1992,2.5
DEC,1992,0
JAN,1993,0
FEB,1993,1.7
MAR,1993,0.1
APR,1993,0
MAY,1993,0
JUN,1993,133.2
JUL,1993,557.4
AUG,1993,69.5
SEP,1993,147.8
OCT,1993,30.1
NOV,1993,1.5
DEC,1993,0
JAN,1994,7.2
FEB,1994,0
MAR,1994,0
APR,1994,0.1
MAY,1994,0
JUN,1994,320.7
JUL,1994,490.6
AUG,1994,370.1
SEP,1994,343.7
OCT,1994,2
NOV,1994,0.1
DEC,1994,0
JAN,1995,2.2
FEB,1995,0
MAR,1995,0.2
APR,1995,0
MAY,1995,0
JUN,1995,8.5
JUL,1995,451
AUG,1995,127.4
SEP,1995,71
OCT,1995,22.9
NOV,1995,0.3
DEC,1995,0.7
JAN,1996,1
FEB,1996,0
MAR,1996,0
APR,1996,0
MAY,1996,0
JUN,1996,123.9
JUL,1996,374.6
AUG,1996,228.5
SEP,1996,151.3
OCT,1996,23.3
NOV,1996,0.1
DEC,1996,0
JAN,1997,0.7
FEB,1997,0
MAR,1997,0.2
APR,1997,3.3
MAY,1997,3.6
JUN,1997,355.3
JUL,1997,241.9
AUG,1997,358
SEP,1997,96.1
OCT,1997,8.1
NOV,1997,0.9
DEC,1997,0.9
JAN,1998,0
FEB,1998,0.1
MAR,1998,0
APR,1998,0
MAY,1998,0
JUN,1998,111.5
JUL,1998,312.2
AUG,1998,196.1
SEP,1998,346.9
OCT,1998,98.8
NOV,1998,4.4
DEC,1998,0
JAN,1999,0
FEB,1999,2
MAR,1999,0
APR,1999,0
MAY,1999,7.4
JUN,1999,158
JUL,1999,219.4
AUG,1999,55.1
SEP,1999,57.2
OCT,1999,69.5
NOV,1999,0
DEC,1999,0
JAN,2000,0
FEB,2000,0.1
MAR,2000,0
APR,2000,0
MAY,2000,36.1
JUN,2000,62.9
JUL,2000,301.1
AUG,2000,133
SEP,2000,13.5
OCT,2000,0.2
NOV,2000,0
DEC,2000,3.6
JAN,2001,6.1
FEB,2001,0
MAR,2001,0
APR,2001,0.2
MAY,2001,2.1
JUN,2001,216.9
JUL,2001,320
AUG,2001,256.8
SEP,2001,17.8
OCT,2001,28.9
NOV,2001,0.2
DEC,2001,0
JAN,2002,4.1
FEB,2002,0
MAR,2002,0.1
APR,2002,0
MAY,2002,0
JUN,2002,234.2
